userid, openness, agreeableness, emotional_stability, conscientiousness, extraversion, assigned metric, assigned condition, movie_1, predicted_rating_1, movie_2, predicted_rating_2, movie_3, predicted_rating_3, movie_4, predicted_rating_4, movie_5, predicted_rating_5, movie_6, predicted_rating_6, movie_7, predicted_rating_7, movie_8, predicted_rating_8, movie_9, predicted_rating_9, movie_10, predicted_rating_10, movie_11, predicted_rating_11, movie_12, predicted_rating_12, is_personalized, enjoy_watching 
dd91994e50a6958da1684d70cbc38448,6.5,4.5,4,7,1.5, diversity, low,91529,4.277847868,58559,4.176468436,6870,4.349735954,50,4.16004921,44199,4.3143028,2951,4.445550129,68157,4.235422307,47610,4.372299035,555,4.397047131,49530,4.180721754,92259,4.196819558,44555,4.293793386,4,4
efa5986beae190da893c945cb20e0adb,6.5,4,5.5,5.5,3.5, popularity, low,94466,4.334655213,86377,4.30832586,77658,4.427832665,5008,4.362594701,3307,4.384930169,3089,4.344847155,7099,4.304162678,3462,4.360630284,1178,4.435052671,3030,4.409928269,5291,4.382504575,7502,4.492749444,2,2
786d18a26d4a6a97f97df8e7ac04a5c7,6.5,5,4.5,2,3.5, diversity, medium,1232,4.254191861,3629,4.056788332,2140,3.926534155,5690,3.993638208,1282,3.660268489,293,3.406330968,2288,3.542195627,3676,3.807382991,3089,3.758321022,1281,3.649661529,2160,3.843113389,4144,3.860039313,2,5
19812ede65f4926b814f3c21d78af3c7,5.5,3.5,6,2.5,4, popularity, medium,101973,3.92129359,51063,4.414663562,31930,4.451184255,68959,4.39796793,26810,4.167738263,7815,4.365246825,73168,4.836078843,38095,4.213044962,6041,4.601607917,81641,4.284041607,26122,4.706358842,9005,4.314382462,3,2
badbb6d131b0db34852e5b7a6fea1ae6,7,3,2.5,4,1.5, diversity, high,26674,4.608269403,129514,4.834632618,101850,4.626568929,117444,4.541549677,119565,4.672551944,114635,4.741070413,127441,4.631867641,127052,4.693243384,26109,4.756631481,130970,4.702165614,116411,4.619528113,120813,4.566945444,5,4
704918231591527266cb521ba7b37255,7,3,6,5.5,3.5, diversity, high,26674,4.608269403,129514,4.834632618,101850,4.626568929,117444,4.541549677,119565,4.672551944,114635,4.741070413,127441,4.631867641,127052,4.693243384,26109,4.756631481,130970,4.702165614,116411,4.619528113,120813,4.566945444,2,3
d94778708f4215e6dd10b32e022df06b,5,5,6,6,5.5, all, default,57669,4.661175057,3000,4.555104335,76093,4.482240653,7502,4.481959785,104879,4.543098113,4973,4.442091983,2019,4.506526038,44555,4.462702157,1080,4.496734805,81847,4.474040624,81564,4.50115996,109487,4.387563746,3,3
543e04330448412fc8a2540c47fe023d,6,6,6,5.5,2, serendipity, low,60069,3.732002343,78499,3.716516511,76093,3.699170075,27773,3.782626689,86347,3.73951308,92535,3.774705175,2019,3.965493182,48780,3.725758876,5782,3.799106412,106642,3.692114863,66934,3.790594823,92259,3.864425372,2,3
8f27982a6eaeba38c1c38b92e01ea2fd,6.5,3,5.5,4,4.5, serendipity, low,47,4.41122459,3499,4.135327128,48516,4.16847739,93721,4.165578769,2019,4.311387548,8607,4.762766009,2997,4.0195848,4226,4.258511725,3160,4.253540874,4928,5.058200165,4235,4.878265303,8950,4.008241133,4,4
6cf0999127f571d16808c058e5087443,6,2.5,3,4.5,2.5, popularity, low,112399,4.4906885,105250,4.546240799,94810,4.586631273,102217,4.594439583,112582,4.649481882,60992,4.67223858,105429,4.713498415,107978,4.776882707,101962,4.36296639,40697,4.52878651,77177,4.818602656,95377,4.654135702,4,4
e21b648e43e0de5c5381093191276c1a,3.5,4,3.5,6,1.5, serendipity, low,2208,3.960266618,88810,3.872352193,47491,4.070565987,1269,3.908834299,678,3.971523779,4329,3.985530068,63433,4.18529438,73323,4.006800352,66934,3.949576175,2819,3.971759307,5782,3.978683797,26614,3.92091781,2,3
a44eac2fba62477adfb8b519dc8ae3b7,7,3,7,2.5,4, serendipity, low,73881,4.509851064,99813,4.487918013,66934,4.581756738,48780,4.36978082,5952,4.507601436,4993,4.550275857,7153,4.538282839,60069,4.439711298,6539,4.366308757,34405,4.477820226,79132,4.459607813,106642,4.447720363,5,5
6bb2e5d0393b5cafea63735ff0a14eca,6.5,5.5,3.5,5.5,2.5, serendipity, medium,77658,4.188993136,108583,4.122117941,117533,4.134680971,116797,4.090425978,82143,4.173770983,100553,4.297592359,108983,4.116984369,127152,4.130787297,26674,4.195172258,102217,4.149974432,93988,4.099015757,99764,4.140106031,2,3
c56613815b9f708eb9df7eb6afd42a49,6,3.5,4,3,2.5, diversity, high,2959,4.252747515,7502,4.318891621,104069,4.075614077,86377,4.134468037,77658,4.253974843,5618,4.243030967,2324,4.217016235,26614,4.06886931,92259,4.207882519,2329,4.183084271,2019,4.30895033,5971,4.184302879,2,4
c56613815b9f708eb9df7eb6afd42a49,6,3.5,4,3,2.5, diversity, high,2959,4.252747515,7502,4.318891621,104069,4.075614077,86377,4.134468037,77658,4.253974843,5618,4.243030967,2324,4.217016235,26614,4.06886931,92259,4.207882519,2329,4.183084271,2019,4.30895033,5971,4.184302879,2,4
d8a5ed118c07a72f44e920900a4288ec,5,5,5.5,5.5,2.5, serendipity, medium,109487,3.900949484,77658,3.961433685,104944,4.213972652,109374,3.823361903,3462,3.90084134,44555,3.993555161,3435,3.982200673,3448,3.892133391,5291,3.934360608,94466,3.928051795,68157,4.253547891,4011,3.864727427,3,4
662067cb7aa1cd665c05325bc6ae27e3,6,3.5,5.5,5.5,2, diversity, low,56921,4.039235805,94466,4.015119676,1784,4.016005396,26614,4.009989484,74226,4.218099992,58939,4.077364431,25748,4.135531398,130644,4.258491385,96520,4.098072572,92494,4.022227365,44421,4.332225558,128091,4.150813399,4,3
f3fcfc2d7f42ae5dccfd7652c7c8657e,6.5,5,3.5,5,4.5, diversity, high,96821,4.846960533,116797,4.488611148,131724,4.575037968,93006,4.5446767,129514,4.798066103,106762,4.510870302,112334,4.45907377,120813,4.612888375,26674,4.5016858,108983,4.51541423,116897,4.445143053,93988,4.680019892,3,4
b6526710ce105aa5e6a229bbb895cda7,5.5,3.5,6.5,6,2, serendipity, low,46976,4.23968708,5673,4.217302979,2208,4.0485098,101525,4.12455966,106920,4.002283713,63082,3.814610142,55276,3.945045157,3362,3.931196465,6870,3.890925992,2905,4.128927029,3435,3.988842399,2186,3.981245078,5,5
b54372490fb6e3ccace51c0e3541db08,6,4.5,4,5,3, diversity, high,112334,5.794940294,115381,6.007369805,60007,6.005429858,100089,5.994054125,27518,6.286979339,130842,5.476261811,117545,5.530342108,5121,5.311516205,99143,6.148321863,131724,5.288099372,80097,6.001306257,85763,5.055945643,3,3
9f94b45bfa92d23e603e8f1028cd84d9,5,3,4.5,5,3.5, all, default,68237,4.906766627,7099,4.822956026,2019,4.717012804,6350,4.791098669,3362,4.931196465,5690,4.844879959,56782,4.65307639,85774,4.806313318,100714,4.73292568,5291,4.768252289,3435,4.78845832,4973,4.572029468,2,2
8667bb6dd8ba7f2c06228fc7ae5287fa,6,2.5,5.5,7,3.5, serendipity, high,112552,3.841445926,32840,3.701949733,104944,3.685683368,116897,3.662389101,120138,3.627171193,6643,3.817197915,42217,3.693257989,89759,3.754619244,74677,3.603234004,7767,3.803674937,69529,3.638077368,501,3.622363528,3,2
9aa6170f7b9b4a83e695a66bdf482727,4.5,6,5,5.5,2.5, serendipity, low,2329,4.219336907,6016,4.315480523,48780,4.10546866,2019,4.345202966,2959,4.289000151,5782,4.178816195,92535,4.154414959,79132,4.238919558,2692,4.093875431,50,4.405788997,99114,4.13848877,48516,4.17798028,4,5
486e25befec8173dae20c0dc83ad51cf,5,6,5.5,6.5,4, diversity, low,4993,4.273381928,5952,4.242690383,7153,4.279273112,110,4.185626367,51662,4.370205304,91529,4.203080764,33794,4.398767903,59315,4.373498604,5349,4.195606078,6539,4.508607689,90746,4.316320895,58559,5.034562033,4,4
8a90d8a5aa3eb0be3da2c9b9cdae731c,6.5,1.5,3.5,4.5,1.5, serendipity, high,77658,3.427183616,122892,3.349311629,100553,3.564708304,26674,3.416706951,131724,3.482937739,112582,3.341654572,117444,3.351242821,40697,3.40757008,129514,3.510196743,27423,3.570703312,118896,3.364897349,101850,3.522222449,4,4
4fae0695454a986d8328aadba1534575,7,3,5,6.5,3, popularity, high,64575,4.458223806,3677,4.710569572,112070,4.471700082,113604,4.568823598,114028,4.590174037,100553,4.633142359,1927,4.530858397,3526,4.40380037,4239,4.259891329,30707,4.227944421,2761,4.630452204,5995,4.558097527,4,3
d37f84871a66c3cdc56e168698eb4df3,5,4,4,3.5,2, serendipity, high,115617,3.725698089,86377,3.702049333,77658,3.694039449,108548,3.709554823,131724,3.81446989,116897,3.692722369,111436,3.767031035,129514,3.807189473,27423,3.808982674,26674,3.688326411,93006,3.730829053,114635,3.971567544,4,4
7659442ea387e7ac749cfa103cd00e3e,5,5.5,5.5,3.5,1, popularity, low,26674,4.359064925,27423,4.450646174,99764,4.487835332,105250,4.567887032,101850,4.789315865,61406,4.288113775,26453,4.340076579,92498,4.358893711,96075,4.388420693,86237,4.447491415,108583,4.54439313,92475,4.339408432,4,3
406e524e5672daf6c95bd4a77b99aab1,5.5,5.5,5,5,4.5, popularity, high,66097,3.874693847,6003,4.113733434,3462,3.957456677,3030,4.020896174,5291,3.990975946,38038,3.929923697,5782,3.913784731,5954,3.929046276,54997,4.012351733,2788,3.917277937,2019,3.98356494,2542,3.944020243,3,3
381bf101484423aeae3cdec929ea7bc9,7,4,4,1,7, popularity, high,66097,3.874693847,6003,4.113733434,3462,3.957456677,3030,4.020896174,5291,3.990975946,38038,3.929923697,5782,3.913784731,5954,3.929046276,54997,4.012351733,2788,3.917277937,2019,3.98356494,2542,3.944020243,2,4
4bac3a1b102aa762bb7e0e6dba956848,6,2.5,4,3.5,4, popularity, high,2076,4.767249273,2427,5,55820,4.968200462,4979,4.682156811,2019,4.937139956,6016,4.993111539,6711,4.78353235,2712,4.863897657,7361,4.837339039,25,5,111,4.997269126,2858,5,4,5
90eb6bb64582f5f267d5878b13889e13,6.5,3.5,3,4.5,5.5, popularity, low,99764,4.882357092,108583,4.547869233,108979,4.624572599,103984,4.619632357,82143,4.796709208,105355,4.608424124,96606,4.731485108,94466,4.620796583,96829,4.73117304,86781,4.564819566,89759,4.583893884,8620,4.80210813,4,4
08614ffe83a9fd656e55a3b04ad63260,4,5,5.5,1.5,4.5, diversity, low,2019,4.614726124,3030,4.508098918,6669,4.630650473,3470,4.569856025,2731,4.514163885,8014,4.5072294,3741,4.579335106,30803,4.516677388,6643,4.569287385,1719,4.567436783,26587,4.596349986,6711,4.473679273,3,4
65d4d19da29991525bee31a46234c2f3,5.5,2,4.5,3,2.5, popularity, high,2324,4.500907778,4878,4.494801691,2329,4.524675461,1961,4.008466099,4973,4.719797315,111,4.753646543,2997,4.549079619,2571,4.00687771,2858,4.531387086,32,4.394609146,50,4.747372314,110,3.961276677,3,4
7f9708943d2b76715b1ea4c806eaa0ce,5,4.5,4,5,3, popularity, high,1704,4.991865821,4226,5.057480435,3578,4.911737592,4306,4.916529614,7153,5.24468831,5952,5.211533849,4993,5.322183155,2762,5.00540282,2959,5.050682057,47,4.998481856,2858,5.011952769,50,5.216781755,5,5
8dfc6bf83800d081dd4bcec2468d6b9e,6,5,4.5,3,3, serendipity, high,104069,4.745700729,104944,4.61179403,77658,4.424131082,111759,4.308622221,112552,4.303698785,3089,4.362869517,111,4.335606256,44555,4.456252557,5291,4.397058005,3462,4.363538736,3435,4.44489807,85342,4.789366592,2,4
060ba368aa0c89036bcd60d2eaf0821d,6.5,4.5,2.5,5,2, serendipity, high,104069,4.745700729,104944,4.61179403,77658,4.424131082,111759,4.308622221,112552,4.303698785,3089,4.362869517,111,4.335606256,44555,4.456252557,5291,4.397058005,3462,4.363538736,3435,4.44489807,85342,4.789366592,3,4
1ac24c5d40258d0fb475b6245f162f8d,5.5,5.5,4.5,4.5,1.5, all, default,6539,4.431700119,89745,4.299906578,106489,4.420999182,50,4.264466452,116797,4.246799628,98809,4.25268737,31658,4.298242825,3578,4.185609819,91529,4.182154696,53125,4.279636509,118696,4.221732915,112175,4.173615168,4,5
8b9e61814ef647f8c5ae98e10850f06f,3.5,4.5,5,4.5,3, popularity, low,112290,4.353481543,104069,4.431442099,100556,4.601852776,94466,4.401850308,93721,4.520131953,96488,4.494816682,86347,4.511704795,92535,4.494569464,115569,4.337464317,109374,4.387582491,77658,4.435232198,94959,4.349541514,2,2
da8db4006fe6c67be94f8a614ad1f4c2,5.5,5,5.5,4,2.5, popularity, low,112290,4.353481543,104069,4.431442099,100556,4.601852776,94466,4.401850308,93721,4.520131953,96488,4.494816682,86347,4.511704795,92535,4.494569464,115569,4.337464317,109374,4.387582491,77658,4.435232198,94959,4.349541514,4,4
f9603f3aae08b94fe9ef7b63f0d43024,5.5,2.5,4.5,4,2.5, serendipity, high,82143,4.643112528,100553,4.522850186,114028,4.312492764,105250,4.657583147,108583,4.254355112,26453,4.603902772,101962,4.288208521,102217,4.342577881,100556,4.294038832,6818,4.718687422,3134,4.406993123,1900,4.472725059,4,3
71682560577748eb0b869b6462112f37,5,5,6,6.5,3, diversity, high,104913,4.11464557,112175,3.99151943,113741,3.929726913,105250,4.059043052,104944,3.813621772,77658,3.905264107,117881,4.021130371,102123,3.799897674,7502,3.956354541,74727,4.543805201,102588,3.969773879,117444,4.423223318,4,4
54a8d9bafb14bbc34bd29bb43afd4f9a,5.5,4,4,7,4.5, diversity, medium,1923,5,47099,5,88810,5,68358,5,48394,5,2542,5,2329,5,97938,5,91658,5,91529,5,7361,5,46578,5,4,5
03e2da2157f1a7784d4f832c99e445ca,4.5,1.5,1.5,1,1.5, serendipity, low,92535,3.550462812,86345,3.573020494,30749,3.570537704,86347,3.585562998,59387,3.571648447,2329,3.55754428,50,3.749268608,7256,3.56134239,60069,3.555391227,73881,3.670130889,99813,3.601547239,5782,3.628450044,4,3
c623f6851b15b4c186774ea9955589e5,4,3.5,3.5,2.5,2.5, serendipity, low,92535,3.550462812,86345,3.573020494,30749,3.570537704,86347,3.585562998,59387,3.571648447,2329,3.55754428,50,3.749268608,7256,3.56134239,60069,3.555391227,73881,3.670130889,99813,3.601547239,5782,3.628450044,3,4
65aeb1745e7cdf4642109a670b4d6458,6,3.5,7,4.5,4, diversity, medium,4011,4.233372909,4144,4.203033162,48394,4.241485322,96821,4.146770951,2010,4.17650733,4878,4.216474688,2859,4.303241297,92259,4.36827605,3089,4.331382863,2324,4.377409766,5782,4.30295709,7669,4.22371234,4,5
6a053797512306a66c59b6cff357cc06,5.5,4,3,5.5,2, diversity, medium,2762,4.514059293,26674,4.270488568,113793,4.259915452,27423,4.307070368,130970,4.319237362,49815,4.175266854,116411,4.209728146,92496,4.197736278,130518,4.356211359,128991,4.27109125,119565,4.194853036,118468,4.263785647,3,4
7ffab5e3c024846850f64eb201158056,3.5,4.5,3.5,5.5,1, diversity, medium,2762,4.514059293,26674,4.270488568,113793,4.259915452,27423,4.307070368,130970,4.319237362,49815,4.175266854,116411,4.209728146,92496,4.197736278,130518,4.356211359,128991,4.27109125,119565,4.194853036,118468,4.263785647,4,4
58a83486a60dace4c8af7063547a49f4,5,5,4,4,2.5, all, default,2858,4.019395572,111,3.977715155,100553,4.111133884,99764,4.10980111,93040,3.943110506,108583,3.912109367,105250,4.011345443,26674,3.984012331,129514,4.133165906,94466,3.884305063,122882,4.039384724,101850,4.17485327,3,3
4d39661a6f14a86294dcb3de363fd611,5.5,5,7,5,4, diversity, low,4993,4.163404394,7153,4.14026911,3996,4.183694234,5618,4.307610097,48394,4.18427605,2858,4.210645523,4973,4.335917208,7361,4.182369081,30803,4.268733427,4226,4.225223134,2959,4.152699067,6016,4.305004372,4,4
2eec4f7595ed7e12c5a3bc569201be75,7,4,5,5.5,2, diversity, high,77658,4.045473356,5291,4.018400287,1217,4.016941205,951,3.992165015,3462,3.984881018,750,3.984021986,1291,3.936029701,17,3.813135278,246,3.863895928,1232,3.867157781,55721,3.817604347,1280,3.986563934,4,2
64efa50b45006b598299b36668c8239b,6.5,5,3.5,3.5,5.5, serendipity, low,86781,4.751585861,47491,4.754417164,31364,5.162703078,82459,4.633361729,90600,5.062451104,73344,5.07102692,66371,5.013315349,93721,4.980984885,79720,4.813156479,38886,4.648541921,96829,4.885602382,102194,4.551124087,3,4
dcb530d26152e6752fa160a814de746d,5,3.5,3,3,5, popularity, low,65293,3.685402363,99764,3.873628594,86762,4.459184552,83827,3.604740017,103539,3.596741242,57502,3.566804733,3637,3.635960117,47404,3.662732875,5951,3.569091321,4927,3.651223128,32840,3.749584215,26122,3.684603052,2,2
912e6694323e3ff866454a3dec7a3191,4.5,5,7,5,3.5, popularity, high,2186,4.29885541,31658,4.219033363,5971,4.305089869,2010,4.13690079,4235,4.170383498,1945,4.304780854,3362,4.125541271,2804,4.174758887,2542,4.138460247,17,4.117733283,2918,4.095807814,4973,4.363931338,2,4
7eff941fb12dfce8f7ee4c2df3ba7c95,1.5,4.5,6,5.5,1.5, all, default,122892,4.836703344,96488,4.793201297,5995,4.527164371,49272,4.514522066,110501,4.704331556,107141,4.589350086,85342,4.822346773,83132,4.818879102,52328,4.621408622,104374,4.486807772,100556,5.019631171,102194,4.520279017,3,4
81c003cb981c02b9505b36fd24719f34,5.5,2.5,3,3,1.5, all, default,122892,4.836703344,96488,4.793201297,5995,4.527164371,49272,4.514522066,110501,4.704331556,107141,4.589350086,85342,4.822346773,83132,4.818879102,52328,4.621408622,104374,4.486807772,100556,5.019631171,102194,4.520279017,2,2
6e0a23b6ba9f545e9710e84d6abbbbb7,4.5,3.5,5,6,1, diversity, medium,86345,4.154553435,6218,4.12192737,52042,4.258643261,7327,4.224595783,4023,4.178534324,69524,4.202445428,56941,4.508563779,1704,4.247037425,5995,4.490562834,5690,4.187934768,5971,4.250163222,2859,4.215137186,1,2
5062e82d9cba84189619eddeabf75b61,4,4,3.5,4.5,4, serendipity, high,112552,4.895488363,113705,5.027913159,103984,4.952803175,93040,4.900236219,62,5.010257116,3134,4.990457067,32892,5.053664259,3415,4.99677162,1884,4.834453184,6662,4.959056871,26131,5.004479025,3508,5.058466684,1,1
ad1eaec7f349e41a8294f4b37819abf4,6,1.5,3,6,3.5, serendipity, high,112552,4.895488363,113705,5.027913159,103984,4.952803175,93040,4.900236219,62,5.010257116,3134,4.990457067,32892,5.053664259,3415,4.99677162,1884,4.834453184,6662,4.959056871,26131,5.004479025,3508,5.058466684,4,4
1589809ad03d8e959aa877fcb4e2d409,4.5,4,4.5,5,5, serendipity, medium,7502,4.137706796,77658,4.086616362,112552,3.93869296,86377,3.948237823,108583,3.942037846,5971,4.036228609,32,4.353133025,2997,4.46899996,31658,3.955495778,68954,3.929288223,60069,3.925335209,3730,3.973399268,2,4
4553b9eb63ff23c392c5387e59499443,5.5,4,3.5,5,3, all, default,858,4.326498026,1221,4.235593886,1193,4.215571467,7502,4.248298035,912,4.223282258,260,4.152221459,904,4.230888088,44555,4.204343538,1203,4.184262349,92259,4.137288933,1136,4.13589985,7153,4.11081478,1,1
38c6ad75bb8b9fc638c9b04125c17327,6,2,2.5,3,4, serendipity, low,73881,4.026260988,93840,4.105567845,2905,4.34697669,106642,4.054995493,2502,3.977577469,2692,4.219887005,92535,4.233214462,3421,4.019475049,2019,4.394863008,66934,4.068726652,86345,4.199071128,5782,4.282113209,2,3
b72d1cea770268863d0d2d29a1bd5ec7,6,4,3,5,3, serendipity, low,6713,3.720460268,56715,3.685512447,7034,4.030758743,47099,3.707963766,104374,3.899580157,8873,3.802501602,44195,3.72475612,52579,3.713401112,66371,3.913011805,66934,3.878868288,27803,3.860027846,92259,3.961411053,2,2
bbb86c7543b10351c5383686af32e343,7,1.5,2,6.5,1, serendipity, high,77658,4.519275667,112852,4.344664975,86377,4.399768861,112290,4.326636513,109374,4.314495271,104069,4.340914901,7669,4.328619633,26614,4.334170134,3089,4.436290157,5690,4.387232297,5995,4.354354508,2731,4.428043194,4,3
5f026502b710cc151ee87ae8f87f4b5d,6,6,3,4,3.5, popularity, low,112290,4.337262689,94466,4.43672439,112852,4.355291151,92535,4.394089322,109374,4.325121447,86377,4.410395037,86345,4.391228483,77658,4.529901843,5008,4.464663879,92259,4.483809519,3307,4.486999346,66934,4.40997897,3,3
526ca835abe8d4fba1c3df064ce4ff4c,6,5,5,4,2, diversity, low,3030,4.507585221,2019,4.195593729,6016,4.141137741,1945,4.274667136,3629,4.508859147,3307,4.599328353,2186,4.417889336,2726,4.585576896,5008,4.895730165,7217,4.698768907,2203,4.424030475,3364,4.465252908,4,4
4ab3349d1049a8fb87c9251949ef151b,6,4,4.5,5,4, popularity, low,26674,4.361432945,60992,4.386506139,107978,4.390957834,96966,4.40046123,92500,4.404799896,104520,4.446256038,85312,4.455433268,102217,4.467123599,27423,4.47294241,95604,4.482282407,97648,4.487121646,87960,4.506443467,4,4
71ecdf86e2b14ada2f0818436eec5d08,6,3,5.5,6,3, serendipity, high,112556,3.576469706,117533,3.53568472,114935,3.486487317,108548,3.716260539,117192,3.720685815,100553,3.62719464,108709,3.678345698,113573,3.457184645,103235,3.487381073,118696,3.441958996,26674,3.551022567,118896,3.569913237,5,5
0d3c66e7cfdb6eef3fbe49735a9a675d,3.5,5.5,4.5,6,2, all, default,3949,4.517851055,44555,4.548389487,91658,4.593157309,1234,4.511706278,2542,4.367793912,61240,4.469280272,77658,4.506534698,80906,4.663473968,93840,4.336543875,55442,4.504668394,1276,4.44030946,104374,4.314575182,5,4
22a90687d75b8a1c3c2728b509f6038c,5,3,4,5.5,4, serendipity, high,108979,4.843966857,107406,4.295676294,93040,4.753053139,95311,4.343723366,82143,4.726493008,102217,4.613102317,95858,4.118370496,100553,4.39883154,107978,4.425866691,105250,4.517664478,91233,4.198938832,116897,4.21364183,2,2
232d2f22041afde422287a0028a76213,4,3,3.5,4,6, diversity, medium,60069,4.42516869,112175,4.357292868,93988,4.236434533,95858,4.254339991,33779,4.163731582,117444,4.212067982,131724,4.325862564,130970,4.263912481,118896,4.239533158,53894,4.122778952,121372,4.15929559,92496,4.238090397,4,4
f75ca3a770eff0f9ec5cfe7f8958ee95,4,3.5,3.5,4,1.5, popularity, high,2064,4.006127763,8622,4.07844731,5679,3.841652031,4308,3.786427653,5669,3.883465702,6016,3.850590007,1673,3.721887708,2599,3.716780275,3176,3.745724426,2700,3.765474624,1213,3.753209615,2571,3.744213785,2,3
b859f082abcb36d7172ee75198a7153d,4,5,5.5,5,4, diversity, medium,7502,4.627709607,6016,4.522922528,118896,4.468143925,99764,4.462400144,121372,4.542598328,130518,4.725545507,86536,4.551475415,104829,4.598362728,129739,4.632159016,107081,4.54922107,108566,4.605796287,112399,4.457418028,2,3
3bb6ac2a53ef5952c766c1a3ef4147cc,5.5,3.5,4,3.5,5, popularity, medium,2324,4.084967573,2268,4.8766576,2797,4.179096926,2000,4.780933616,3147,4.035655871,7361,4.011315233,2012,4.274036039,2011,4.481896615,2329,4.059138292,2916,4.592993879,1246,4.613220513,2918,4.142575342,1,2
fc53446ee27f8ddd2950eb46f3a69d4c,4,3.5,2.5,6,2.5, all, default,109374,4.164163748,94466,4.102751341,77658,4.02304196,100714,3.929543596,85774,3.918718496,52319,4.188418601,2324,3.859892689,96606,3.895988337,100553,4.152913644,91658,3.856051364,82143,3.954646909,102217,4.007280288,4,2
a365eb5c2bc825c8bb833ff0bd3f17c7,5,2.5,5,5.5,3.5, serendipity, high,77658,3.969855655,86377,3.850348849,112290,3.777216501,104069,3.791494889,26614,3.784750122,76093,3.758508035,1281,3.811472348,1288,3.774373192,1250,3.839302646,2324,3.932897047,1244,3.785569648,1230,3.810145902,3,5
327856e80e5b3d161fe06de77dae0a75,5,4.5,4.5,3,2, popularity, high,3362,3.915605281,30707,3.833226771,30749,4.196493375,4848,4.13612972,5995,3.820614634,56367,3.837430723,1262,3.950793724,2019,3.921979145,1276,3.901499524,1282,3.919481033,2692,3.794925675,2324,3.948246557,4,4
e46267204fe0da35710877834f57a3b4,5,3.5,3,4,3, popularity, low,99764,3.879716055,26674,3.90490902,95604,3.912028954,73868,3.930866185,67504,3.943458783,71147,3.947289848,99675,3.948940357,82332,3.952308889,80111,3.955926855,71199,3.957214589,96419,3.986917655,71182,3.992372362,3,4
69d76280e729549e9a473cb1311f66ff,6,4,2,1.5,1, all, default,4973,5.009760245,2329,4.416206392,7361,4.386912464,2762,4.256845245,4226,4.197851677,1221,4.016576214,48394,4.22063135,3949,4.311670289,1682,4.026100768,6016,3.975080092,2997,4.350807247,7502,3.994656292,4,2
7022dea54f1bec65ee4e538ffcd84a6a,3.5,3.5,3,4,3, serendipity, low,65188,4.141141494,5782,4.217425264,8228,4.167114595,3949,4.143506757,64614,4.104699793,3147,4.091001999,7256,4.152084826,77455,4.072594665,92535,4.193024027,94466,4.235659094,86345,4.190163188,86347,4.157831932,3,3
a88b5a4e66f02d062ab7a48b7cd8c7df,7,5,6.5,7,5.5, diversity, medium,17,4.201933159,3470,4.311064425,1273,4.263690752,7669,4.268305675,246,4.253489708,1232,4.253394835,104374,4.145294638,55721,4.194764041,8228,4.297239757,5878,4.232748391,96606,4.216874986,2360,4.354295605,4,5
c10b484c3f63a9e542c1f16c040c67e0,5.5,3.5,4,5.5,4.5, serendipity, low,1270,3.855848112,1201,3.825442174,6787,3.857531459,8228,3.872790952,2804,3.874324926,2019,3.9406995,589,3.84642362,2918,3.865339369,1259,3.868845218,1200,3.912522012,92259,3.95277651,27611,3.839218986,1,3
46129e09a0c43f1076de43940bdef444,6.5,3,5,3,3, serendipity, low,1270,3.855848112,1201,3.825442174,6787,3.857531459,8228,3.872790952,2804,3.874324926,2019,3.9406995,589,3.84642362,2918,3.865339369,1259,3.868845218,1200,3.912522012,92259,3.95277651,27611,3.839218986,4,4
2e3fd5ac66876b88871475e223e2a886,6,6.5,6,6,6, popularity, high,1267,3.864057527,48780,3.789567913,60069,3.79581138,1276,3.84325688,2019,4.029302219,5618,3.963382856,48516,3.862079533,1233,3.862926595,1234,3.916774177,1288,3.778844269,1252,3.934817812,2324,3.937368124,2,4
677e7b5a7940508fd61493b9c9c5e9c6,6,4,6.5,4.5,5, popularity, low,102217,3.890714603,105250,3.986568204,99764,4.01840241,101962,3.786536718,108583,3.837648845,108983,3.865553704,95858,3.816361863,108979,4.086652706,84716,3.938200828,95311,4.049933065,33779,3.86279579,82143,4.141962853,2,3
83408379248e8cd55567b94a256112dd,6,5.5,7,7,4.5, diversity, high,127152,4.951033743,26674,4.956696175,131724,4.997568862,129514,4.998393728,122882,4.997713777,27423,4.998529657,120813,4.967612983,127052,4.998045024,101850,4.961268095,111436,4.929208287,119565,4.997810362,104636,4.936883609,4,3
6ed2b68d81517c07df7021d48fac54e9,5,4,5,3.5,4.5, popularity, low,113573,4.534165679,107883,4.771486722,111384,4.785201515,111921,4.633954053,109864,4.687238248,108727,5.087240145,110730,4.507918956,104944,4.960205231,97866,4.769302894,88179,4.74218245,101895,4.925189264,106438,4.840358111,2,4
76687b29c04a6f0e657ae2577f742d4f,5,4.5,6.5,5,3, diversity, high,58559,4.242184801,7502,4.294167616,86377,4.109744031,112852,4.054640145,112290,4.036611683,77658,4.229250837,5618,4.218306962,2324,4.192292229,1213,4.187712259,92259,4.183158514,4993,4.151047747,1230,4.069541084,2,3
318b8b8173dbe08826361d569469d89e,4.5,5,5,4.5,4, popularity, low,99764,4.317267044,108583,4.179841633,108983,4.202447979,91233,4.163506062,95858,4.253988812,108979,4.275839114,84716,4.238218242,33779,4.114308125,94466,4.419497759,2931,4.269444722,7938,4.275989271,96829,4.306242662,3,4
